Library_Name,rank_within_library,term_name,p_value,z_score,combined_score,overlapping_genes,adjusted_p_value,old_p_value,old_adjusted_p_value
Allen_Brain_Atlas_10x_scRNA_2021,3,Mouse 361 Oligo down,3.897388500952532e-06,3.8056540458401926,47.40019690167772,"['RANBP1', 'MRPS26', 'SSB', 'MYEF2', 'CSNK1A1', 'USP9X', 'RPL23', 'HP1BP3', 'GDI2', 'YLPM1', 'CUL1', 'COX6C', 'ARMC1', 'LSM7', 'BCLAF1', 'SLTM', 'PAPOLA', 'RPL36', 'WDR7']",0.00032867976358033017,0,0
Allen_Brain_Atlas_10x_scRNA_2021,4,Mouse 366 Oligo down,3.644275004419322e-05,3.5983088174677014,36.77388138131243,"['RBM25', 'MRPS26', 'CSNK1A1', 'USP9X', 'HP1BP3', 'GDI2', 'YLPM1', 'COX6C', 'ELAVL1', 'DHX30', 'BCLAF1', 'TMX3', 'SLTM', 'PAPOLA', 'RPL36', 'WDR7']",0.0019568098027434202,0,0
Allen_Brain_Atlas_10x_scRNA_2021,5,Mouse 96 Sst up,3.8672130489000395e-05,2.491788864362847,25.31755004781528,"['WASHC5', 'SAR1A', 'GNAI3', 'NOLC1', 'ELAVL1', 'GSPT1', 'FXR2', 'APMAP', 'KHSRP', 'ANKRD52', 'CCT7', 'EMD', 'RPS13', 'EIF2A', 'LRRC47', 'RANBP1', 'MYEF2', 'SACM1L', 'STAT3', 'DDX54', 'UBE2G2', 'ASS1', 'DDOST', 'UGDH', 'HADHA', 'SBDS', 'SLC25A32', 'EIF3E', 'DHCR7', 'RBMX', 'SLC25A13']",0.0019568098027434202,0,0
Allen_Brain_Atlas_10x_scRNA_2021,6,Mouse 270 ProS up,8.1604049252049e-05,3.6777536261603028,34.621018024532674,"['USP7', 'SF3A1', 'SSB', 'MYEF2', 'SACM1L', 'AK1', 'CUL1', 'ELAVL1', 'DHX30', 'NFS1', 'FXR2', 'INTS7', 'FARSA', 'BCL2L1']",0.0034409707434613994,0,0
Allen_Brain_Atlas_10x_scRNA_2021,7,Mouse 363 Oligo down,0.00011412166358200178,3.3879891240099305,30.756996864075884,"['MRPS26', 'SSB', 'MYEF2', 'USP9X', 'RPL23', 'HP1BP3', 'GDI2', 'YLPM1', 'COX6C', 'GLS', 'CS', 'BCLAF1', 'SLTM', 'RPL36', 'WDR7']",0.0041246829837494935,0,0
Allen_Brain_Atlas_10x_scRNA_2021,8,Mouse 263 SUB up,0.00013618089890060005,4.596677271120537,40.91744415978279,"['BCR', 'DHX30', 'RANBP1', 'LSM7', 'LASP1', 'SSB', 'TMX3', 'SACM1L', 'DLST', 'THEM6']",0.004306720927731477,0,0
Allen_Brain_Atlas_10x_scRNA_2021,9,Mouse 292 CA3 up,0.00019348123092182993,3.3700478721399225,28.815021584420577,"['PRKAA1', 'SSB', 'MYEF2', 'SACM1L', 'AK1', 'CUL1', 'NOLC1', 'UBE2G2', 'LIN7C', 'ELAVL1', 'EPN2', 'DHX30', 'VDAC3', 'EIF3E']",0.005033268574903849,0,0
Allen_Brain_Atlas_10x_scRNA_2021,10,Mouse 287 CA1 up,0.00019894342193295844,3.7594087328600603,32.039523653362856,"['BCR', 'DHX30', 'USP7', 'SF3A1', 'SSB', 'TMX3', 'MYEF2', 'APMAP', 'SACM1L', 'VDAC3', 'ELAVL1', 'BCL2L1']",0.005033268574903849,0,0
Allen_Brain_Atlas_10x_scRNA_2021,11,Mouse 299 CA3 up,0.00022614089129802367,2.937026046818332,24.654431469073263,"['PRKAA1', 'SSB', 'MYEF2', 'CUL1', 'GNAI3', 'UBE2G2', 'LIN7C', 'ELAVL1', 'DDOST', 'EPN2', 'DHX30', 'VDAC3', 'EIF3E', 'DHCR7', 'CCT7', 'RBMX', 'RPS13']",0.005201240499854544,0,0
Allen_Brain_Atlas_10x_scRNA_2021,12,Mouse 293 CA3 up,0.0002934625886322885,4.159384681123812,33.83143837920036,"['DHX30', 'HADHA', 'PRKAA1', 'SSB', 'MYEF2', 'APMAP', 'VDAC3', 'NOLC1', 'UBE2G2', 'LIN7C']",0.005974256266268177,0,0
Allen_Brain_Atlas_10x_scRNA_2021,13,Mouse 29 Sncg up,0.00030697759470943204,2.9568612141323443,23.91726914195204,"['RANBP1', 'PRKAA1', 'SSB', 'MYEF2', 'RPN2', 'CUL1', 'DLST', 'DHX30', 'NFS1', 'TMX3', 'SPECC1L', 'VDAC3', 'SLC25A32', 'CCT7', 'RPS13', 'BCL2L1']",0.005974256266268177,0,0
Allen_Brain_Atlas_10x_scRNA_2021,14,Human Exc L5 FEZF2 CSN1S1 up,0.0003842834684687634,2.3716426891307916,18.650906607223845,"['SUPT16H', 'USP7', 'PRKAA1', 'SSB', 'DIS3', 'NDUFB4', 'SACM1L', 'IDH2', 'GDI2', 'GNAI3', 'SMC1A', 'COX6C', 'SOD2', 'ELAVL1', 'BCR', 'PSMA6', 'HADHA', 'LASP1', 'SNRNP40', 'LONP1', 'ACIN1', 'ANKRD52', 'FARSA', 'RBMX']",0.006666918312555866,0,0
Allen_Brain_Atlas_10x_scRNA_2021,15,Mouse 97 Sst up,0.0004054445646166935,2.699235344095157,21.08244892152935,"['SSB', 'TOMM40', 'RPN2', 'SACM1L', 'AK1', 'STAT3', 'DLST', 'SOD2', 'BCR', 'HADHA', 'TMX3', 'APMAP', 'SPECC1L', 'VDAC3', 'ACIN1', 'SLC25A32', 'ANKRD52', 'FARSA']",0.006666918312555866,0,0
Allen_Brain_Atlas_10x_scRNA_2021,16,Human Exc L5 THEMIS LINC01116 up,0.00042162329249365157,2.2199162455654777,17.251853368925612,"['PRKAA1', 'SAR1A', 'GDI2', 'GNAI3', 'DHX30', 'NFS1', 'FXR2', 'EMC1', 'ACAA1', 'EIF2A', 'LRRC47', 'RANBP1', 'NAA10', 'DIS3', 'SACM1L', 'STAT3', 'SOD2', 'DDOST', 'ARMC1', 'CS', 'PSMA6', 'HADHA', 'SNRNP40', 'ACIN1', 'SLC25A32', 'EIF3E', 'RBMX', 'BCL2L1']",0.006666918312555866,0,0
Allen_Brain_Atlas_10x_scRNA_2021,17,Human Micro L1-6 TYROBP CD74 down,0.0004676302289736633,3.2224519330163326,24.70922225259697,"['RBM25', 'CSNK1A1', 'USP9X', 'CUL3', 'HP1BP3', 'YLPM1', 'CUL1', 'GLS', 'BCLAF1', 'SLTM', 'PAPOLA', 'CTNNB1', 'WDR7']",0.006959438113549225,0,0
Allen_Brain_Atlas_10x_scRNA_2021,18,Mouse 375 VLMC down,0.0005384324362974137,3.5633621266907727,26.820887005540996,"['RBM25', 'BCLAF1', 'SLTM', 'CSNK1A1', 'USP9X', 'RPL23', 'CUL1', 'PAPOLA', 'RPL36', 'ACIN1', 'COX6C']",0.007450559633097498,0,0
Allen_Brain_Atlas_10x_scRNA_2021,19,Human Oligo L2-6 OPALIN FTH1P3 down,0.0005734414726847456,2.8850714502888417,21.533754044822533,"['RBM25', 'CSNK1A1', 'USP9X', 'CUL3', 'YLPM1', 'CUL1', 'GLS', 'TMEM245', 'BCLAF1', 'FAM120A', 'PAPOLA', 'ACIN1', 'EIF3E', 'WDR7', 'RAB7A']",0.007450559633097498,0,0
Allen_Brain_Atlas_10x_scRNA_2021,20,Mouse 351 L6b CTX up,0.0005889770460946639,4.135599208592425,30.756961424123986,"['CUL3', 'SACM1L', 'SPECC1L', 'AK1', 'SBDS', 'DLST', 'EIF3E', 'ANKRD52', 'NOMO1']",0.007450559633097498,0,0
Allen_Brain_Atlas_10x_scRNA_2021,21,Mouse 28 Sncg up,0.000657244058331263,4.522753522753523,33.14027352278992,"['DHX30', 'PRKAA1', 'NFS1', 'LSM7', 'LASP1', 'SNRNP40', 'MYEF2', 'RPN2']",0.007918226036086167,0,0
Allen_Brain_Atlas_10x_scRNA_2021,22,Mouse 372 SMC down,0.0006979893318024387,3.7030892448512587,26.91148542522345,"['RBM25', 'BCLAF1', 'SLTM', 'CSNK1A1', 'USP9X', 'HP1BP3', 'GDI2', 'PAPOLA', 'EIF3E', 'COX6C']",0.008026877315728044,0,0
Allen_Brain_Atlas_10x_scRNA_2021,23,Mouse 364 Oligo down,0.0007791455869946978,3.2019862956695424,22.917616986974195,"['RANBP1', 'USP9X', 'RPL23', 'HP1BP3', 'GDI2', 'YLPM1', 'RPL36', 'PIP5K1A', 'VDAC2', 'WDR7', 'COX6C', 'GLS']",0.008570601456941676,0,0
ARCHS4_IDG_Coexp,1,UCK2 IDG kinase ARCHS4 coexpression,6.010205812559891e-11,10.162155152851168,239.16608809719565,"['RANBP1', 'SUPT16H', 'TOMM40', 'NCAPG', 'NOLC1', 'DDX54', 'SMC1A', 'LMNB2', 'DHX30', 'ANLN', 'KHSRP', 'PIP5K1A', 'SLC25A10', 'FARSA', 'CCT7', 'EXOSC2']",1.1419391043863793e-08,0,0
ARCHS4_IDG_Coexp,2,PKN3 IDG kinase ARCHS4 coexpression,5.69508614747668e-09,8.669511616880039,164.57907922218067,"['RANBP1', 'SF3A1', 'TOMM40', 'DDX54', 'SMC1A', 'LMNB2', 'DHX30', 'KHSRP', 'LONP1', 'SLC25A10', 'ANKRD52', 'FARSA', 'CCT7', 'EMD']",5.410331840102845e-07,0,0
ARCHS4_IDG_Coexp,3,TLK2 IDG kinase ARCHS4 coexpression,4.9254880752965017e-08,7.9500811688311686,133.77011188025514,"['TOMM70', 'USP7', 'TRRAP', 'CUL3', 'YLPM1', 'NOLC1', 'GSPT1', 'LMNB2', 'KHSRP', 'SPECC1L', 'PIP5K1A', 'ACIN1', 'RBM12']",3.119475781021118e-06,0,0
ARCHS4_IDG_Coexp,4,PIP5K1A IDG kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['ANLN', 'TRRAP', 'KHSRP', 'FAM120A', 'DLST', 'ACIN1', 'ANKRD52', 'SMC1A', 'LMNB2', 'NOMO1']",0.0007112361152381014,0,0
ARCHS4_IDG_Coexp,5,PRKRA IDG kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['BCLAF1', 'SNRNP40', 'SSB', 'SAR1A', 'CSNK1A1', 'CPSF3', 'VDAC3', 'GNAI3', 'VDAC2', 'EIF3E']",0.0007112361152381014,0,0
ARCHS4_IDG_Coexp,6,CSNK2A2 IDG kinase ARCHS4 coexpression,0.0001111549258414207,5.23974435196195,47.705700982278664,"['SUPT16H', 'SNRNP40', 'SSB', 'SAR1A', 'CSNK1A1', 'GDI2', 'NCAPG', 'NOLC1', 'EIF3E']",0.0030170622728385617,0,0
ARCHS4_IDG_Coexp,7,PKMYT1 IDG kinase ARCHS4 coexpression,0.0001111549258414207,5.23974435196195,47.705700982278664,"['RANBP1', 'TOMM40', 'KHSRP', 'DDX54', 'SLC25A10', 'FARSA', 'CCT7', 'EMD', 'LMNB2']",0.0030170622728385617,0,0
ARCHS4_IDG_Coexp,8,ADCK2 IDG kinase ARCHS4 coexpression,0.0005897237623660196,4.601638910917261,34.21712582450353,"['TOMM40', 'KHSRP', 'LONP1', 'DDX54', 'SLC25A10', 'THEM6', 'EMD', 'LMNB2']",0.009337292904128644,0,0
ARCHS4_IDG_Coexp,9,SCYL1 IDG kinase ARCHS4 coexpression,0.0005897237623660196,4.601638910917261,34.21712582450353,"['LASP1', 'KHSRP', 'DLST', 'DDX54', 'SLC25A10', 'ANKRD52', 'EMD', 'NOMO1']",0.009337292904128644,0,0
ARCHS4_IDG_Coexp,10,PANK3 IDG kinase ARCHS4 coexpression,0.0005897237623660196,4.601638910917261,34.21712582450353,"['TOMM70', 'HADHA', 'TRRAP', 'PIP5K1A', 'CTNNB1', 'RBM12', 'ELAVL1', 'RAB7A']",0.009337292904128644,0,0
ARCHS4_IDG_Coexp,11,PRPF4B IDG kinase ARCHS4 coexpression,0.0005897237623660196,4.601638910917261,34.21712582450353,"['SUPT16H', 'USP7', 'RBM25', 'BCLAF1', 'SLTM', 'ACIN1', 'SMC1A', 'SUGP2']",0.009337292904128644,0,0
ARCHS4_IDG_Coexp,12,TP53RK IDG kinase ARCHS4 coexpression,0.0005897237623660196,4.601638910917261,34.21712582450353,"['RANBP1', 'MRPS26', 'NAA10', 'IDH2', 'GNAI3', 'RCE1', 'FARSA', 'CCT7']",0.009337292904128644,0,0
ARCHS4_Kinases_Coexp,1,GSG2 human kinase ARCHS4 coexpression,6.077389483009587e-10,9.40669014084507,199.6219647858693,"['RANBP1', 'SF3A1', 'TOMM40', 'TRRAP', 'MARS2', 'NCAPG', 'NOLC1', 'DDX54', 'SMC1A', 'LMNB2', 'ANLN', 'KHSRP', 'PIP5K1A', 'RBM12', 'CCT7']",2.0359254768082117e-07,0,0
ARCHS4_Kinases_Coexp,2,PKN3 human kinase ARCHS4 coexpression,5.69508614747668e-09,8.669511616880039,164.57907922218067,"['RANBP1', 'SF3A1', 'TOMM40', 'DDX54', 'SMC1A', 'LMNB2', 'DHX30', 'KHSRP', 'LONP1', 'SLC25A10', 'ANKRD52', 'FARSA', 'CCT7', 'EMD']",6.359512864682293e-07,0,0
ARCHS4_Kinases_Coexp,3,CDK12 human kinase ARCHS4 coexpression,5.69508614747668e-09,8.669511616880039,164.57907922218067,"['USP7', 'SF3A1', 'TRRAP', 'YLPM1', 'DLST', 'SMC1A', 'GSPT1', 'LMNB2', 'KHSRP', 'FAM120A', 'PIP5K1A', 'ACIN1', 'ANKRD52', 'RBM12']",6.359512864682293e-07,0,0
ARCHS4_Kinases_Coexp,4,CDK2 human kinase ARCHS4 coexpression,4.9254880752965017e-08,7.9500811688311686,133.77011188025514,"['RANBP1', 'NCAPG', 'NOLC1', 'SMC1A', 'LMNB2', 'ANLN', 'KHSRP', 'LONP1', 'PIP5K1A', 'CTNNB1', 'ANKRD52', 'CCT7', 'NOMO1']",2.357197864606183e-06,0,0
ARCHS4_Kinases_Coexp,5,OXSR1 human kinase ARCHS4 coexpression,4.9254880752965017e-08,7.9500811688311686,133.77011188025514,"['USP7', 'DLST', 'SMC1A', 'GSPT1', 'LMNB2', 'ANLN', 'LASP1', 'KHSRP', 'PIP5K1A', 'ACIN1', 'ANKRD52', 'RBM12', 'NOMO1']",2.357197864606183e-06,0,0
ARCHS4_Kinases_Coexp,6,TLK2 human kinase ARCHS4 coexpression,4.9254880752965017e-08,7.9500811688311686,133.77011188025514,"['TOMM70', 'USP7', 'TRRAP', 'CUL3', 'YLPM1', 'NOLC1', 'GSPT1', 'LMNB2', 'KHSRP', 'SPECC1L', 'PIP5K1A', 'ACIN1', 'RBM12']",2.357197864606183e-06,0,0
ARCHS4_Kinases_Coexp,7,MTOR human kinase ARCHS4 coexpression,4.9254880752965017e-08,7.9500811688311686,133.77011188025514,"['SF3A1', 'TRRAP', 'DLST', 'DDX54', 'SMC1A', 'LMNB2', 'KHSRP', 'LONP1', 'PIP5K1A', 'ACIN1', 'ANKRD52', 'RBM12', 'NOMO1']",2.357197864606183e-06,0,0
ARCHS4_Kinases_Coexp,8,PLK1 human kinase ARCHS4 coexpression,3.913088928789831e-07,7.247880114705066,106.93354591873798,"['ANLN', 'RANBP1', 'SF3A1', 'TOMM40', 'KHSRP', 'NCAPG', 'NOLC1', 'DDX54', 'FARSA', 'SMC1A', 'CCT7', 'LMNB2']",1.456538656827326e-05,0,0
ARCHS4_Kinases_Coexp,9,PRKDC human kinase ARCHS4 coexpression,3.913088928789831e-07,7.247880114705066,106.93354591873798,"['ANLN', 'SUPT16H', 'TRRAP', 'KHSRP', 'NCAPG', 'NOLC1', 'PIP5K1A', 'ACIN1', 'SMC1A', 'RBM12', 'CCT7', 'LMNB2']",1.456538656827326e-05,0,0
ARCHS4_Kinases_Coexp,10,PRKD3 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['ANLN', 'SUPT16H', 'USP7', 'GDI2', 'CUL1', 'NCAPG', 'PIP5K1A', 'CTNNB1', 'SMC1A', 'RBM12', 'MALT1']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,11,CDK4 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['RANBP1', 'TOMM40', 'KHSRP', 'NOLC1', 'DDX54', 'SLC25A10', 'FARSA', 'CCT7', 'EMD', 'DDOST', 'LMNB2']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,12,SRPK1 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['ANLN', 'RANBP1', 'SUPT16H', 'SSB', 'KHSRP', 'NCAPG', 'NOLC1', 'DDX54', 'SMC1A', 'CCT7', 'LMNB2']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,13,IRAK1 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['LASP1', 'TOMM40', 'KHSRP', 'LONP1', 'DLST', 'DDX54', 'SLC25A10', 'ANKRD52', 'EMD', 'LMNB2', 'NOMO1']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,14,EIF2AK1 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['SF3A1', 'PKLR', 'KHSRP', 'ACIN1', 'SLC25A10', 'ANKRD52', 'EMD', 'GSPT1', 'LMNB2', 'NOMO1', 'BCL2L1']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,15,PIK3R4 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['TOMM70', 'ANLN', 'SUPT16H', 'USP7', 'NCAPG', 'NOLC1', 'PIP5K1A', 'CTNNB1', 'RBM12', 'CCT7', 'GSPT1']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,16,STK35 human kinase ARCHS4 coexpression,2.8402595050247707e-06,6.562408625730995,83.81255732615755,"['USP7', 'SF3A1', 'TRRAP', 'KHSRP', 'DLST', 'PIP5K1A', 'ACIN1', 'ANKRD52', 'RBM12', 'LMNB2', 'NOMO1']",5.946793338645614e-05,0,0
ARCHS4_Kinases_Coexp,17,PRKCI human kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['ANLN', 'SUPT16H', 'SSB', 'USP9X', 'GDI2', 'NCAPG', 'CTNNB1', 'RBM12', 'LMNB2', 'SLC25A13']",0.000298576564667624,0,0
ARCHS4_Kinases_Coexp,18,MAPK6 human kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['UGDH', 'SUPT16H', 'BCLAF1', 'SSB', 'GDI2', 'NOLC1', 'VDAC2', 'EIF3E', 'AIDA', 'RBM12']",0.000298576564667624,0,0
ARCHS4_Kinases_Coexp,19,MAP2K2 human kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['LASP1', 'FXR2', 'KHSRP', 'MVP', 'LONP1', 'DLST', 'DDX54', 'ANKRD52', 'EMD', 'LMNB2']",0.000298576564667624,0,0
ARCHS4_Kinases_Coexp,20,STK26 human kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['SUPT16H', 'SSB', 'MARS2', 'GDI2', 'NCAPG', 'NOLC1', 'EIF3E', 'RBM12', 'CCT7', 'SLC25A13']",0.000298576564667624,0,0
ARCHS4_Kinases_Coexp,21,UHMK1 human kinase ARCHS4 coexpression,1.871673987468688e-05,5.893184895441553,64.15375444209377,"['TOMM70', 'ANLN', 'PRKAA1', 'LASP1', 'TRRAP', 'STAT1', 'FAM120A', 'PIP5K1A', 'AIDA', 'GSPT1']",0.000298576564667624,0,0
ARCHS4_Kinases_Coexp,22,CDK16 human kinase ARCHS4 coexpression,0.0001111549258414207,5.23974435196195,47.705700982278664,"['TOMM40', 'KHSRP', 'DDX54', 'PIP5K1A', 'SLC25A10', 'ANKRD52', 'EMD', 'LMNB2', 'NOMO1']",0.0013298892913169975,0,0
ARCHS4_Kinases_Coexp,23,ABL1 human kinase ARCHS4 coexpression,0.0001111549258414207,5.23974435196195,47.705700982278664,"['LASP1', 'TRRAP', 'KHSRP', 'FN1', 'DLST', 'ACIN1', 'ANKRD52', 'LMNB2', 'NOMO1']",0.0013298892913169975,0,0
ARCHS4_Kinases_Coexp,24,YES1 human kinase ARCHS4 coexpression,0.0001111549258414207,5.23974435196195,47.705700982278664,"['ANLN', 'SUPT16H', 'SSB', 'GDI2', 'NCAPG', 'CTNNB1', 'RBM12', 'LMNB2', 'SLC25A13']",0.0013298892913169975,0,0
ARCHS4_Kinases_Coexp,25,CHUK human kinase ARCHS4 coexpression,0.0001111549258414207,5.23974435196195,47.705700982278664,"['ANLN', 'USP7', 'CUL3', 'NOLC1', 'PIP5K1A', 'SMC1A', 'RBM12', 'GSPT1', 'LMNB2']",0.0013298892913169975,0,0
